Fecha,Producto,Cantidad Vendida,Precio
2023-11-10,Suavizante,192,65
2023-11-10,Cargadores,25,85
2023-11-10,Cinta Adhesiva,59,20
2023-11-10,Pasta Dental,396,45
2023-11-10,Curitas,41,25
2023-11-10,Cremas,210,120
2023-11-10,Calcetines,187,35
2023-11-10,Aspirinas,50,35
2023-11-10,Enjuague Bucal,154,85
2023-11-10,Desodorante,150,100
2023-11-10,Cloro,57,40
2023-11-10,Esponjas,117,15
2023-11-11,Ambientador,68,65
2023-11-11,Jabon,446,100
2023-11-11,Brochas,79,45
2023-11-11,Focos,36,35
2023-11-11,Espejos,14,75
2023-11-11,Condones,736,170
2023-11-11,Suavizante,81,65
2023-11-11,Maquillaje,35,95
2023-11-11,Guantes,51,55
2023-11-11,Limpiavidrios,73,55
2023-11-11,Cremas,325,120
2023-11-11,Cinta Adhesiva,71,20
2023-11-11,Desodorante,372,100
2023-11-11,Tijeras,20,55
2023-11-11,Toallas Femeninas,339,70
2023-11-11,Velas,44,30
2023-11-11,Cuadernos,90,45
2023-11-11,Enjuague Bucal,151,85
2023-11-11,Trapeador,16,95
2023-11-12,Desodorante,541,100
2023-11-12,Aspirinas,195,35
2023-11-12,Maquillaje,38,95
2023-11-12,Bufandas,51,65
2023-11-12,Tijeras,39,55
2023-11-12,Cortauñas,120,25
2023-11-12,Toallas de Papel,277,25
2023-11-12,Desinfectante,106,45
2023-11-12,Velas,73,30
2023-11-12,Cubeta,25,150
2023-11-12,Limpiavidrios,73,55
2023-11-12,Toallas Femeninas,125,70
2023-11-12,Cloro,136,40
2023-11-12,Perfume,27,180
2023-11-12,Curitas,93,25
2023-11-12,Lapices,394,15
2023-11-12,Escoba,25,120
2023-11-12,Cuadernos,177,45
2023-11-12,Mochilas,18,250
2023-11-12,Cremas,345,120
2023-11-12,Cinta Adhesiva,41,20
2023-11-12,Vitaminas,30,125
2023-11-12,Detergente,139,75
2023-11-12,Esponjas,96,15
2023-11-12,Cables USB,57,45
2023-11-13,Jabon,691,100
2023-11-13,Tijeras,44,55
2023-11-13,Cortauñas,70,25
2023-11-13,Peines,98,35
2023-11-13,Ambientador,69,65
2023-11-13,Enjuague Bucal,76,85
2023-11-13,Mochilas,18,250
2023-11-13,Toallas de Papel,393,25
2023-11-13,Desinfectante,94,45
2023-11-13,Velas,67,30
2023-11-13,Cinta Adhesiva,95,20
2023-11-13,Algodon,48,20
2023-11-13,Focos,50,35
2023-11-13,Calcetines,154,35
2023-11-13,Cubeta,12,150
2023-11-13,Escoba,50,120
2023-11-13,Protectores Solares,58,95
2023-11-14,Ambientador,60,65
2023-11-14,Fosforos,55,8
2023-11-14,Shampoo,264,100
2023-11-14,Cremas,321,120
2023-11-14,Jabon,761,100
2023-11-14,Baterias,70,25
2023-11-15,Maquillaje,24,95
2023-11-15,Cinta Adhesiva,109,20
2023-11-15,Bufandas,27,65
2023-11-16,Toallas Femeninas,373,70
2023-11-16,Cremas,302,120
2023-11-16,Paraguas,10,120
2023-11-16,Brochas,57,45
2023-11-16,Servilletas,313,20
2023-11-16,Cables USB,40,45
2023-11-16,Trapeador,46,95
2023-11-16,Esponjas,100,15
2023-11-17,Esponjas,155,15
2023-11-17,Cables USB,33,45
2023-11-17,Cepillo,289,50
2023-11-17,Alcohol,52,30
2023-11-17,Vitaminas,60,125
2023-11-17,Peines,58,35
2023-11-17,Velas,38,30
2023-11-17,Shampoo,955,100
2023-11-17,Cubeta,11,150
2023-11-17,Limpiavidrios,60,55
2023-11-17,Toallas de Papel,496,25
2023-11-17,Bufandas,48,65
2023-11-17,Jabon,753,100
2023-11-17,Ambientador,95,65
2023-11-17,Escoba,35,120
2023-11-17,Cargadores,24,85
2023-11-18,Pasta Dental,268,45
2023-11-18,Guantes,60,55
2023-11-19,Jabon,734,100
2023-11-19,Escoba,24,120
2023-11-19,Lapices,233,15
2023-11-19,Sombreros,49,85
2023-11-19,Mochilas,7,250
2023-11-19,Cables USB,52,45
2023-11-19,Desodorante,574,100
2023-11-19,Repelente de Insectos,25,55
2023-11-19,Algodon,82,20
2023-11-19,Vitaminas,85,125
2023-11-19,Tijeras,42,55
2023-11-19,Cremas,365,120
2023-11-19,Cuadernos,112,45
2023-11-19,Cloro,71,40
2023-11-19,Pasta Dental,392,45
2023-11-19,Cortauñas,84,25
2023-11-19,Perfume,17,180
2023-11-19,Velas,79,30
2023-11-19,Guantes,63,55
2023-11-20,Suavizante,110,65
2023-11-20,Algodon,43,20
2023-11-20,Maquillaje,49,95
2023-11-20,Ambientador,56,65
2023-11-20,Protectores Solares,50,95
2023-11-20,Escoba,49,120
2023-11-20,Shampoo,612,100
2023-11-20,Vitaminas,89,125
2023-11-20,Cinta Adhesiva,92,20
2023-11-20,Desinfectante,114,45
2023-11-20,Espejos,11,75
2023-11-20,Cuadernos,90,45
2023-11-20,Bufandas,35,65
2023-11-21,Condones,726,170
2023-11-21,Paraguas,16,120
2023-11-21,Curitas,148,25
2023-11-21,Alcohol,26,30
2023-11-21,Pasta Dental,194,45
2023-11-21,Cinta Adhesiva,65,20
2023-11-21,Cremas,264,120
2023-11-21,Detergente,293,75
2023-11-21,Guantes de Limpieza,57,35
2023-11-21,Fosforos,114,8
2023-11-21,Baterias,97,25
2023-11-21,Toallas de Papel,219,25
2023-11-21,Cortauñas,103,25
2023-11-22,Toallas de Papel,535,25
2023-11-22,Algodon,77,20
2023-11-22,Vitaminas,59,125
2023-11-22,Jabon,371,100
2023-11-22,Cortauñas,78,25
2023-11-22,Cremas,163,120
2023-11-22,Sombreros,37,85
2023-11-22,Velas,72,30
2023-11-22,Focos,85,35
2023-11-23,Lapices,386,15
2023-11-23,Guantes,89,55
2023-11-24,Tijeras,41,55
2023-11-24,Jabon,170,100
2023-11-24,Espejos,10,75
2023-11-24,Sombreros,54,85
2023-11-24,Peines,69,35
2023-11-24,Repelente de Insectos,35,55
2023-11-24,Trapeador,49,95
2023-11-24,Cremas,84,120
2023-11-24,Cubeta,20,150
2023-11-24,Limpiavidrios,67,55
2023-11-24,Enjuague Bucal,61,85
2023-11-24,Ambientador,41,65
2023-11-24,Papel Higienico,527,35
2023-11-24,Alcohol,29,30
2023-11-24,Cloro,87,40
2023-11-24,Aspirinas,93,35
2023-11-24,Suavizante,70,65
2023-11-24,Focos,36,35
2023-11-24,Velas,57,30
2023-11-24,Maquillaje,52,95
2023-11-24,Curitas,123,25
2023-11-24,Shampoo,853,100
2023-11-24,Vitaminas,50,125
2023-11-24,Desodorante,247,100
2023-11-24,Toallas de Papel,418,25
2023-11-25,Cubeta,17,150
2023-11-25,Trapeador,19,95
2023-11-25,Focos,30,35
2023-11-25,Jabon,420,100
2023-11-25,Toallas Femeninas,164,70
2023-11-25,Protectores Solares,50,95
2023-11-25,Guantes de Limpieza,23,35
2023-11-25,Cloro,79,40
2023-11-25,Alcohol,36,30
2023-11-25,Repelente de Insectos,20,55
2023-11-25,Servilletas,442,20
2023-11-25,Cortauñas,82,25
2023-11-25,Bufandas,58,65
2023-11-25,Baterias,53,25
2023-11-25,Lapices,166,15
2023-11-25,Espejos,38,75
2023-11-25,Peines,94,35
2023-11-25,Detergente,294,75
2023-11-25,Sombreros,58,85
2023-11-25,Maquillaje,19,95
2023-11-25,Desodorante,876,100
2023-11-25,Calcetines,293,35
2023-11-25,Cables USB,36,45
2023-11-26,Cloro,65,40
2023-11-26,Cuadernos,68,45
2023-11-26,Peines,76,35
2023-11-26,Toallas Femeninas,388,70
2023-11-26,Desodorante,527,100
2023-11-26,Cubeta,17,150
2023-11-26,Protectores Solares,54,95
2023-11-26,Bufandas,48,65
2023-11-26,Toallas de Papel,460,25
2023-11-26,Cepillo,184,50
2023-11-26,Pasta Dental,208,45
2023-11-26,Alcohol,63,30
2023-11-26,Maquillaje,45,95
2023-11-26,Papel Higienico,716,35
2023-11-26,Cremas,194,120
2023-11-26,Ambientador,48,65
2023-11-26,Desinfectante,99,45
2023-11-26,Guantes,40,55
2023-11-26,Baterias,52,25
2023-11-26,Escoba,49,120
2023-11-26,Cortauñas,55,25
2023-11-26,Focos,45,35
2023-11-26,Cinta Adhesiva,68,20
2023-11-27,Repelente de Insectos,47,55
2023-11-27,Toallas Femeninas,220,70
2023-11-28,Paraguas,28,120
2023-11-28,Tijeras,24,55
2023-11-28,Maquillaje,31,95
2023-11-28,Algodon,74,20
2023-11-29,Jabon,580,100
2023-11-29,Shampoo,706,100
2023-11-29,Velas,71,30
2023-11-29,Guantes,53,55
2023-11-29,Pasta Dental,267,45
2023-11-29,Curitas,66,25
2023-11-29,Cinta Adhesiva,113,20
2023-11-29,Protectores Solares,27,95
2023-11-29,Cloro,61,40
2023-11-29,Cargadores,29,85
2023-11-29,Cremas,113,120
2023-11-29,Espejos,15,75
2023-11-29,Maquillaje,16,95
2023-11-29,Algodon,76,20
2023-11-29,Peines,55,35
2023-11-29,Desodorante,692,100
2023-11-29,Vitaminas,50,125
2023-11-29,Suavizante,59,65
2023-11-29,Desinfectante,118,45
2023-11-29,Trapeador,22,95
2023-11-29,Esponjas,65,15
2023-11-29,Limpiavidrios,77,55
2023-11-30,Perfume,25,180
2023-11-30,Algodon,48,20
2023-11-30,Desodorante,358,100
2023-12-01,Toallas de Papel,165,25
2023-12-01,Cepillo,276,50
2023-12-01,Jabon,502,100
2023-12-01,Servilletas,296,20
2023-12-01,Calcetines,141,35
2023-12-01,Vitaminas,70,125
2023-12-01,Trapeador,51,95
2023-12-01,Escoba,42,120
2023-12-01,Desodorante,784,100
2023-12-02,Baterias,91,25
2023-12-02,Cubeta,12,150
2023-12-02,Repelente de Insectos,45,55
2023-12-02,Escoba,26,120
2023-12-02,Tijeras,23,55
2023-12-02,Maquillaje,15,95
2023-12-02,Vitaminas,59,125
2023-12-02,Peines,54,35
2023-12-02,Cuadernos,192,45
2023-12-02,Suavizante,191,65
2023-12-02,Cloro,88,40
2023-12-02,Esponjas,66,15
2023-12-03,Desinfectante,90,45
2023-12-03,Baterias,80,25
2023-12-03,Velas,68,30
2023-12-03,Detergente,258,75
2023-12-03,Cremas,360,120
2023-12-03,Fosforos,85,8
2023-12-03,Alcohol,80,30
2023-12-03,Brochas,26,45
2023-12-03,Vitaminas,52,125
2023-12-04,Brochas,25,45
2023-12-04,Desodorante,370,100
2023-12-04,Baterias,101,25
2023-12-04,Cepillo,171,50
2023-12-04,Lapices,244,15
2023-12-04,Trapeador,56,95
2023-12-04,Servilletas,296,20
2023-12-04,Mochilas,6,250
2023-12-04,Toallas Femeninas,499,70
2023-12-04,Esponjas,108,15
2023-12-04,Fosforos,49,8
2023-12-04,Shampoo,274,100
2023-12-04,Calcetines,230,35
2023-12-05,Guantes de Limpieza,47,35
2023-12-05,Shampoo,743,100
2023-12-05,Baterias,129,25
2023-12-05,Cepillo,297,50
2023-12-05,Espejos,39,75
2023-12-05,Cuadernos,147,45
2023-12-05,Cortauñas,99,25
2023-12-05,Desinfectante,117,45
2023-12-05,Alcohol,77,30
2023-12-05,Velas,70,30
2023-12-05,Brochas,63,45
2023-12-05,Cremas,320,120
2023-12-05,Suavizante,40,65
2023-12-05,Bufandas,80,65
2023-12-05,Focos,78,35
2023-12-05,Guantes,33,55
2023-12-05,Sombreros,18,85
2023-12-05,Cargadores,22,85
2023-12-05,Desodorante,404,100
2023-12-06,Toallas Femeninas,150,70
2023-12-06,Maquillaje,23,95
2023-12-06,Baterias,84,25
2023-12-06,Perfume,13,180
2023-12-06,Brochas,22,45
2023-12-06,Peines,54,35
2023-12-06,Guantes de Limpieza,20,35
2023-12-06,Fosforos,64,8
2023-12-06,Cepillo,145,50
2023-12-06,Desodorante,525,100
2023-12-06,Espejos,23,75
2023-12-06,Sombreros,19,85
2023-12-06,Paraguas,24,120
2023-12-06,Velas,77,30
2023-12-06,Vitaminas,62,125
2023-12-06,Escoba,48,120
2023-12-07,Papel Higienico,722,35
2023-12-07,Algodon,52,20
2023-12-07,Lapices,311,15
2023-12-07,Calcetines,181,35
2023-12-07,Trapeador,57,95
2023-12-07,Escoba,40,120
2023-12-07,Cinta Adhesiva,60,20
2023-12-07,Bufandas,41,65
2023-12-07,Jabon,546,100
2023-12-07,Protectores Solares,34,95
2023-12-07,Limpiavidrios,96,55
2023-12-07,Vitaminas,73,125
2023-12-07,Toallas de Papel,324,25
2023-12-07,Curitas,121,25
2023-12-07,Baterias,88,25
2023-12-08,Brochas,34,45
2023-12-08,Protectores Solares,52,95
2023-12-08,Vitaminas,59,125
2023-12-08,Esponjas,151,15
2023-12-08,Focos,75,35
2023-12-08,Espejos,21,75
2023-12-08,Lapices,267,15
2023-12-08,Cepillo,113,50
2023-12-08,Enjuague Bucal,140,85
2023-12-08,Papel Higienico,356,35
2023-12-08,Toallas Femeninas,297,70
2023-12-08,Aspirinas,161,35
2023-12-08,Algodon,57,20
2023-12-08,Mochilas,14,250
2023-12-08,Maquillaje,27,95
2023-12-08,Pasta Dental,282,45
2023-12-08,Ambientador,95,65
2023-12-08,Paraguas,20,120
2023-12-08,Alcohol,41,30
2023-12-08,Desinfectante,71,45
2023-12-08,Jabon,638,100
2023-12-08,Toallas de Papel,447,25
2023-12-08,Tijeras,28,55
2023-12-09,Toallas Femeninas,100,70
2023-12-09,Suavizante,124,65
2023-12-09,Pasta Dental,159,45
2023-12-09,Cepillo,181,50
2023-12-09,Focos,84,35
2023-12-09,Repelente de Insectos,41,55
2023-12-09,Cargadores,38,85
2023-12-09,Ambientador,46,65
2023-12-09,Papel Higienico,298,35
2023-12-10,Toallas Femeninas,322,70
2023-12-10,Cloro,122,40
2023-12-10,Pasta Dental,85,45
2023-12-10,Aspirinas,90,35
2023-12-11,Cubeta,5,150
2023-12-11,Cinta Adhesiva,56,20
2023-12-11,Cloro,64,40
2023-12-11,Enjuague Bucal,188,85
2023-12-12,Algodon,88,20
2023-12-12,Detergente,233,75
2023-12-12,Condones,831,170
2023-12-12,Guantes de Limpieza,80,35
2023-12-12,Desodorante,306,100
2023-12-12,Cuadernos,59,45
2023-12-12,Papel Higienico,686,35
2023-12-12,Maquillaje,50,95
2023-12-12,Mochilas,9,250
2023-12-12,Trapeador,37,95
2023-12-12,Curitas,119,25
2023-12-12,Jabon,315,100
2023-12-13,Peines,91,35
2023-12-13,Algodon,68,20
2023-12-13,Cepillo,100,50
2023-12-13,Toallas de Papel,521,25
2023-12-13,Suavizante,162,65
2023-12-13,Cloro,68,40
2023-12-13,Limpiavidrios,62,55
2023-12-13,Sombreros,37,85
2023-12-13,Vitaminas,57,125
2023-12-13,Detergente,149,75
2023-12-13,Cortauñas,35,25
2023-12-13,Guantes,99,55
2023-12-13,Tijeras,35,55
2023-12-13,Focos,47,35
2023-12-14,Cortauñas,49,25
2023-12-14,Bufandas,31,65
2023-12-14,Limpiavidrios,84,55
2023-12-14,Ambientador,77,65
2023-12-14,Espejos,31,75
2023-12-14,Repelente de Insectos,52,55
2023-12-14,Paraguas,19,120
2023-12-14,Perfume,19,180
2023-12-14,Cables USB,58,45
2023-12-14,Vitaminas,91,125
2023-12-14,Shampoo,490,100
2023-12-14,Desodorante,822,100
2023-12-14,Fosforos,61,8
2023-12-14,Papel Higienico,296,35
2023-12-14,Condones,606,170
2023-12-14,Cremas,254,120
2023-12-14,Cepillo,157,50
2023-12-14,Pasta Dental,195,45
2023-12-14,Alcohol,97,30
2023-12-14,Desinfectante,56,45
2023-12-14,Tijeras,24,55
2023-12-15,Trapeador,30,95
2023-12-15,Bufandas,59,65
2023-12-15,Algodon,115,20
2023-12-15,Guantes,49,55
2023-12-15,Alcohol,45,30
2023-12-15,Espejos,21,75
2023-12-15,Guantes de Limpieza,22,35
2023-12-15,Cargadores,35,85
2023-12-15,Detergente,288,75
2023-12-15,Sombreros,57,85
2023-12-15,Calcetines,206,35
2023-12-15,Brochas,60,45
2023-12-15,Cortauñas,55,25
2023-12-16,Lapices,218,15
2023-12-16,Limpiavidrios,80,55
2023-12-16,Escoba,41,120
2023-12-16,Cinta Adhesiva,70,20
2023-12-16,Mochilas,9,250
2023-12-16,Velas,42,30
2023-12-16,Vitaminas,92,125
2023-12-16,Fosforos,42,8
2023-12-16,Calcetines,295,35
2023-12-17,Limpiavidrios,95,55
2023-12-17,Servilletas,165,20
2023-12-17,Cables USB,35,45
2023-12-17,Alcohol,32,30
2023-12-17,Sombreros,60,85
2023-12-17,Cubeta,24,150
2023-12-17,Cargadores,14,85
2023-12-17,Peines,71,35
2023-12-17,Trapeador,31,95
2023-12-17,Espejos,39,75
2023-12-17,Ambientador,88,65
2023-12-17,Vitaminas,88,125
2023-12-17,Cuadernos,153,45
2023-12-17,Cepillo,183,50
2023-12-17,Cinta Adhesiva,115,20
2023-12-17,Shampoo,292,100
2023-12-17,Maquillaje,42,95
2023-12-17,Suavizante,165,65
2023-12-17,Aspirinas,133,35
2023-12-18,Limpiavidrios,32,55
2023-12-18,Fosforos,88,8
2023-12-18,Cepillo,232,50
2023-12-18,Repelente de Insectos,38,55
2023-12-18,Calcetines,175,35
2023-12-18,Condones,538,170
2023-12-18,Trapeador,31,95
2023-12-18,Curitas,140,25
2023-12-18,Espejos,34,75
2023-12-18,Shampoo,603,100
2023-12-18,Cremas,137,120
2023-12-19,Condones,784,170
2023-12-19,Papel Higienico,245,35
2023-12-19,Servilletas,236,20
2023-12-19,Cubeta,13,150
2023-12-19,Cremas,110,120
2023-12-19,Brochas,56,45
2023-12-19,Baterias,41,25
2023-12-19,Bufandas,39,65
2023-12-19,Cables USB,58,45
2023-12-19,Focos,88,35
2023-12-19,Jabon,818,100
2023-12-19,Maquillaje,39,95
2023-12-19,Guantes de Limpieza,79,35
2023-12-19,Paraguas,25,120
2023-12-19,Curitas,108,25
2023-12-19,Tijeras,48,55
2023-12-19,Mochilas,6,250
2023-12-19,Peines,49,35
2023-12-19,Perfume,16,180
2023-12-20,Curitas,71,25
2023-12-20,Toallas de Papel,152,25
2023-12-20,Guantes de Limpieza,48,35
2023-12-20,Maquillaje,21,95
2023-12-20,Cepillo,188,50
2023-12-20,Limpiavidrios,42,55
2023-12-20,Desodorante,821,100
2023-12-20,Condones,862,170
2023-12-20,Espejos,37,75
2023-12-20,Cloro,101,40
2023-12-20,Cuadernos,52,45
2023-12-20,Alcohol,87,30
2023-12-20,Cubeta,21,150
2023-12-20,Cargadores,26,85
2023-12-20,Focos,63,35
2023-12-20,Protectores Solares,34,95
2023-12-20,Repelente de Insectos,21,55
2023-12-20,Guantes,27,55
2023-12-20,Velas,79,30
2023-12-20,Papel Higienico,337,35
2023-12-20,Ambientador,94,65
2023-12-21,Peines,66,35
2023-12-21,Guantes de Limpieza,75,35
2023-12-21,Protectores Solares,46,95
2023-12-21,Baterias,110,25
2023-12-22,Aspirinas,147,35
2023-12-22,Peines,93,35
2023-12-22,Baterias,103,25
2023-12-22,Protectores Solares,28,95
2023-12-22,Guantes,66,55
2023-12-22,Mochilas,7,250
2023-12-23,Escoba,42,120
2023-12-23,Shampoo,909,100
2023-12-23,Espejos,36,75
2023-12-23,Esponjas,131,15
2023-12-23,Algodon,112,20
2023-12-23,Velas,60,30
2023-12-24,Baterias,61,25
2023-12-24,Enjuague Bucal,105,85
2023-12-24,Protectores Solares,76,95
2023-12-24,Esponjas,126,15
2023-12-24,Suavizante,44,65
2023-12-24,Cepillo,88,50
2023-12-24,Peines,25,35
2023-12-24,Brochas,76,45
2023-12-24,Escoba,18,120
2023-12-24,Tijeras,43,55
2023-12-24,Jabon,922,100
2023-12-24,Aspirinas,73,35
2023-12-24,Cubeta,7,150
2023-12-24,Paraguas,18,120
2023-12-24,Pasta Dental,115,45
2023-12-24,Vitaminas,86,125
2023-12-24,Cargadores,17,85
2023-12-24,Guantes de Limpieza,62,35
2023-12-24,Cloro,56,40
2023-12-25,Pasta Dental,290,45
2023-12-25,Papel Higienico,606,35
2023-12-25,Bufandas,73,65
2023-12-25,Brochas,77,45
2023-12-25,Cortauñas,94,25
2023-12-25,Vitaminas,79,125
2023-12-25,Cables USB,21,45
2023-12-25,Perfume,33,180
2023-12-25,Limpiavidrios,29,55
2023-12-25,Aspirinas,121,35
2023-12-25,Mochilas,19,250
2023-12-25,Toallas de Papel,590,25
2023-12-25,Cepillo,272,50
2023-12-25,Desinfectante,85,45
2023-12-25,Cargadores,11,85
2023-12-25,Esponjas,73,15
2023-12-25,Cubeta,14,150
2023-12-25,Trapeador,48,95
2023-12-25,Paraguas,22,120
2023-12-25,Focos,84,35
2023-12-25,Tijeras,50,55
2023-12-25,Alcohol,43,30
2023-12-25,Detergente,142,75
2023-12-25,Calcetines,123,35
2023-12-25,Curitas,68,25
2023-12-26,Shampoo,584,100
2023-12-26,Cables USB,42,45
2023-12-26,Curitas,73,25
2023-12-26,Guantes de Limpieza,55,35
2023-12-26,Esponjas,129,15
2023-12-26,Aspirinas,96,35
2023-12-26,Baterias,77,25
2023-12-26,Desodorante,360,100
2023-12-26,Toallas de Papel,313,25
2023-12-26,Cinta Adhesiva,54,20
2023-12-26,Cubeta,21,150
2023-12-26,Cortauñas,79,25
2023-12-26,Cremas,100,120
2023-12-26,Peines,28,35
2023-12-27,Desinfectante,72,45
2023-12-27,Velas,74,30
2023-12-27,Curitas,62,25
2023-12-27,Paraguas,34,120
2023-12-27,Suavizante,196,65
2023-12-27,Pasta Dental,240,45
2023-12-27,Brochas,37,45
2023-12-27,Ambientador,67,65
2023-12-27,Guantes,43,55
2023-12-27,Guantes de Limpieza,36,35
2023-12-27,Toallas de Papel,152,25
2023-12-27,Esponjas,119,15
2023-12-27,Protectores Solares,52,95
2023-12-27,Fosforos,38,8
2023-12-27,Cepillo,72,50
2023-12-27,Shampoo,206,100
2023-12-27,Desodorante,675,100
2023-12-27,Sombreros,51,85
2023-12-27,Bufandas,48,65
2023-12-27,Perfume,32,180
2023-12-27,Vitaminas,76,125
2023-12-27,Repelente de Insectos,22,55
2023-12-28,Alcohol,59,30
2023-12-28,Cortauñas,36,25
2023-12-28,Guantes de Limpieza,50,35
2023-12-28,Cargadores,14,85
2023-12-28,Papel Higienico,330,35
2023-12-28,Fosforos,52,8
2023-12-28,Mochilas,12,250
2023-12-28,Limpiavidrios,72,55
2023-12-28,Guantes,32,55
2023-12-28,Shampoo,266,100
2023-12-28,Escoba,14,120
2023-12-28,Bufandas,65,65
2023-12-28,Toallas Femeninas,179,70
2023-12-28,Pasta Dental,99,45
2023-12-28,Cables USB,18,45
2023-12-28,Enjuague Bucal,89,85
2023-12-28,Calcetines,281,35
2023-12-28,Maquillaje,23,95
2023-12-28,Espejos,36,75
2023-12-28,Servilletas,214,20
2023-12-28,Ambientador,65,65
2023-12-28,Paraguas,39,120
2023-12-29,Desodorante,405,100
2023-12-29,Algodon,110,20
2023-12-29,Trapeador,20,95
2023-12-29,Protectores Solares,58,95
2023-12-29,Alcohol,95,30
2023-12-29,Repelente de Insectos,18,55
2023-12-29,Jabon,735,100
2023-12-29,Mochilas,11,250
2023-12-29,Ambientador,80,65
2023-12-29,Lapices,392,15
2023-12-29,Maquillaje,56,95
2023-12-29,Cloro,115,40
2023-12-29,Cuadernos,156,45
2023-12-29,Toallas Femeninas,230,70
2023-12-29,Esponjas,110,15
2023-12-29,Papel Higienico,521,35
2023-12-29,Cepillo,162,50
2023-12-29,Cables USB,17,45
2023-12-29,Enjuague Bucal,118,85
2023-12-29,Perfume,12,180
2023-12-29,Curitas,92,25
2023-12-29,Bufandas,55,65
2023-12-29,Guantes de Limpieza,30,35
2023-12-29,Calcetines,115,35
2023-12-30,Calcetines,192,35
2023-12-30,Esponjas,52,15
2023-12-30,Servilletas,149,20
2023-12-30,Bufandas,22,65
2023-12-30,Cuadernos,163,45
2023-12-30,Papel Higienico,394,35
2023-12-30,Cortauñas,111,25
2023-12-30,Protectores Solares,46,95
2023-12-30,Mochilas,5,250
2023-12-30,Guantes de Limpieza,27,35
2023-12-30,Cremas,169,120
2023-12-30,Desinfectante,117,45
2023-12-31,Perfume,22,180
2023-12-31,Mochilas,11,250
2023-12-31,Desodorante,381,100
2023-12-31,Cremas,161,120
2024-01-01,Espejos,30,75
2024-01-01,Escoba,26,120
2024-01-01,Cortauñas,109,25
2024-01-01,Servilletas,443,20
2024-01-01,Suavizante,125,65
2024-01-01,Papel Higienico,261,35
2024-01-01,Cinta Adhesiva,131,20
2024-01-01,Desinfectante,63,45
2024-01-01,Vitaminas,38,125
2024-01-01,Brochas,78,45
2024-01-01,Trapeador,60,95
2024-01-01,Maquillaje,42,95
2024-01-02,Cremas,347,120
2024-01-02,Desinfectante,34,45
2024-01-02,Guantes de Limpieza,22,35
2024-01-02,Calcetines,175,35
2024-01-02,Cloro,62,40
2024-01-02,Esponjas,156,15
2024-01-02,Ambientador,53,65
2024-01-02,Curitas,137,25
2024-01-02,Trapeador,19,95
2024-01-02,Suavizante,70,65
2024-01-02,Perfume,15,180
2024-01-02,Shampoo,264,100
2024-01-02,Cables USB,29,45
2024-01-02,Desodorante,520,100
2024-01-02,Cargadores,12,85
2024-01-02,Guantes,40,55
2024-01-02,Velas,31,30
2024-01-02,Protectores Solares,64,95
2024-01-02,Escoba,43,120
2024-01-02,Toallas Femeninas,105,70
2024-01-02,Lapices,127,15
2024-01-02,Pasta Dental,144,45
2024-01-02,Tijeras,17,55
2024-01-03,Shampoo,371,100
2024-01-03,Tijeras,31,55
2024-01-03,Velas,24,30
2024-01-03,Vitaminas,54,125
2024-01-03,Peines,50,35
2024-01-03,Mochilas,18,250
2024-01-03,Bufandas,22,65
2024-01-03,Cargadores,12,85
2024-01-03,Cepillo,219,50
2024-01-03,Cinta Adhesiva,40,20
2024-01-03,Esponjas,158,15
2024-01-03,Maquillaje,19,95
2024-01-03,Servilletas,128,20
2024-01-03,Focos,87,35
2024-01-03,Guantes,38,55
2024-01-03,Toallas Femeninas,458,70
2024-01-03,Cables USB,50,45
2024-01-03,Guantes de Limpieza,56,35
2024-01-03,Desinfectante,69,45
2024-01-03,Espejos,38,75
2024-01-03,Calcetines,153,35
2024-01-03,Desodorante,193,100
2024-01-03,Limpiavidrios,24,55
2024-01-03,Aspirinas,119,35
2024-01-03,Escoba,32,120
2024-01-04,Calcetines,93,35
2024-01-04,Ambientador,30,65
2024-01-04,Mochilas,9,250
2024-01-04,Maquillaje,52,95
2024-01-04,Aspirinas,132,35
2024-01-04,Toallas Femeninas,309,70
2024-01-04,Vitaminas,79,125
2024-01-04,Velas,64,30
2024-01-04,Alcohol,100,30
2024-01-04,Paraguas,14,120
2024-01-04,Curitas,124,25
2024-01-04,Enjuague Bucal,130,85
2024-01-04,Peines,72,35
2024-01-04,Sombreros,25,85
2024-01-04,Trapeador,41,95
2024-01-04,Focos,66,35
2024-01-04,Bufandas,28,65
2024-01-04,Cargadores,19,85
2024-01-04,Protectores Solares,27,95
2024-01-04,Toallas de Papel,393,25
2024-01-04,Tijeras,16,55
2024-01-04,Perfume,35,180
2024-01-05,Bufandas,21,65
2024-01-05,Pasta Dental,279,45
2024-01-05,Servilletas,354,20
2024-01-05,Condones,815,170
2024-01-05,Cubeta,17,150
2024-01-05,Trapeador,32,95
2024-01-05,Toallas Femeninas,117,70
2024-01-05,Desinfectante,38,45
2024-01-05,Limpiavidrios,40,55
2024-01-05,Sombreros,15,85
2024-01-06,Desinfectante,44,45
2024-01-06,Cepillo,122,50
2024-01-06,Pasta Dental,215,45
2024-01-06,Cables USB,49,45
2024-01-06,Limpiavidrios,49,55
2024-01-06,Suavizante,100,65
2024-01-06,Cremas,205,120
2024-01-06,Detergente,166,75
2024-01-06,Guantes,35,55
2024-01-06,Aspirinas,108,35
